healthcare,0.0,20200226,ABW
vaccines,0.0,20200226,ABW
healthcare,0.0,20200227,ABW
vaccines,0.0,20200227,ABW
healthcare,0.0,20200228,ABW
vaccines,0.0,20200228,ABW
healthcare,0.0,20200229,ABW
vaccines,0.0,20200229,ABW
healthcare,0.0,20200301,ABW
vaccines,0.0,20200301,ABW
healthcare,0.0,20200302,ABW
vaccines,0.0,20200302,ABW
healthcare,0.0,20200303,ABW
vaccines,0.0,20200303,ABW
healthcare,0.0,20200304,ABW
vaccines,0.0,20200304,ABW
healthcare,0.0,20200305,ABW
vaccines,0.0,20200305,ABW
healthcare,0.0,20200306,ABW
vaccines,0.0,20200306,ABW
healthcare,0.0,20200307,ABW
vaccines,0.0,20200307,ABW
healthcare,0.0,20200308,ABW
vaccines,0.0,20200308,ABW
healthcare,0.0,20200309,ABW
vaccines,0.0,20200309,ABW
healthcare,0.0,20200310,ABW
vaccines,0.0,20200310,ABW
healthcare,0.0,20200311,ABW
vaccines,0.0,20200311,ABW
healthcare,0.0,20200312,ABW
vaccines,0.0,20200312,ABW
healthcare,0.0,20200313,ABW
vaccines,0.0,20200313,ABW
healthcare,0.0,20200314,ABW
vaccines,0.0,20200314,ABW
healthcare,0.0,20200315,ABW
vaccines,0.0,20200315,ABW
healthcare,0.0,20200316,ABW
vaccines,0.0,20200316,ABW
healthcare,0.0,20200317,ABW
vaccines,0.0,20200317,ABW
healthcare,0.0,20200318,ABW
vaccines,0.0,20200318,ABW
healthcare,0.0,20200319,ABW
vaccines,0.0,20200319,ABW
healthcare,0.0,20200320,ABW
vaccines,0.0,20200320,ABW
healthcare,0.0,20200321,ABW
vaccines,0.0,20200321,ABW
healthcare,0.0,20200322,ABW
vaccines,0.0,20200322,ABW
healthcare,0.0,20200323,ABW
vaccines,0.0,20200323,ABW
healthcare,0.0,20200324,ABW
vaccines,0.0,20200324,ABW
healthcare,0.0,20200325,ABW
vaccines,0.0,20200325,ABW
healthcare,0.0,20200326,ABW
vaccines,0.0,20200326,ABW
healthcare,0.0,20200327,ABW
vaccines,0.0,20200327,ABW
healthcare,0.0,20200328,ABW
vaccines,0.0,20200328,ABW
healthcare,0.0,20200329,ABW
vaccines,0.0,20200329,ABW
healthcare,0.0,20200330,ABW
vaccines,0.0,20200330,ABW
healthcare,0.0,20200331,ABW
vaccines,0.0,20200331,ABW
healthcare,0.0,20200401,ABW
vaccines,0.0,20200401,ABW
healthcare,0.0,20200402,ABW
vaccines,0.0,20200402,ABW
healthcare,0.0,20200403,ABW
vaccines,0.0,20200403,ABW
healthcare,0.0,20200404,ABW
vaccines,0.0,20200404,ABW
healthcare,0.0,20200405,ABW
vaccines,0.0,20200405,ABW
healthcare,0.0,20200406,ABW
vaccines,0.0,20200406,ABW
healthcare,0.0,20200407,ABW
vaccines,0.0,20200407,ABW
healthcare,0.0,20200408,ABW
vaccines,0.0,20200408,ABW
healthcare,0.0,20200409,ABW
vaccines,0.0,20200409,ABW
healthcare,0.0,20200410,ABW
vaccines,0.0,20200410,ABW
healthcare,0.0,20200411,ABW
vaccines,0.0,20200411,ABW
healthcare,0.0,20200412,ABW
vaccines,0.0,20200412,ABW
healthcare,0.0,20200413,ABW
vaccines,0.0,20200413,ABW
healthcare,0.0,20200414,ABW
vaccines,0.0,20200414,ABW
healthcare,0.0,20200415,ABW
vaccines,0.0,20200415,ABW
healthcare,0.0,20200416,ABW
vaccines,0.0,20200416,ABW
healthcare,0.0,20200417,ABW
vaccines,0.0,20200417,ABW
healthcare,0.0,20200418,ABW
vaccines,0.0,20200418,ABW
healthcare,0.0,20200419,ABW
vaccines,0.0,20200419,ABW
healthcare,0.0,20200420,ABW
vaccines,0.0,20200420,ABW
healthcare,0.0,20200421,ABW
vaccines,0.0,20200421,ABW
healthcare,0.0,20200422,ABW
vaccines,0.0,20200422,ABW
healthcare,0.0,20200423,ABW
vaccines,0.0,20200423,ABW
healthcare,0.0,20200424,ABW
vaccines,0.0,20200424,ABW
healthcare,0.0,20200425,ABW
vaccines,0.0,20200425,ABW
healthcare,0.0,20200426,ABW
vaccines,0.0,20200426,ABW
healthcare,0.0,20200427,ABW
vaccines,0.0,20200427,ABW
healthcare,0.0,20200428,ABW
vaccines,0.0,20200428,ABW
healthcare,0.0,20200429,ABW
vaccines,0.0,20200429,ABW
healthcare,0.0,20200430,ABW
vaccines,0.0,20200430,ABW
healthcare,0.0,20200501,ABW
vaccines,0.0,20200501,ABW
healthcare,0.0,20200502,ABW
vaccines,0.0,20200502,ABW
healthcare,0.0,20200503,ABW
vaccines,0.0,20200503,ABW
healthcare,0.0,20200504,ABW
vaccines,0.0,20200504,ABW
healthcare,0.0,20200505,ABW
vaccines,0.0,20200505,ABW
healthcare,0.0,20200506,ABW
vaccines,0.0,20200506,ABW
healthcare,0.0,20200507,ABW
vaccines,0.0,20200507,ABW
healthcare,0.0,20200508,ABW
vaccines,0.0,20200508,ABW
healthcare,0.0,20200509,ABW
vaccines,0.0,20200509,ABW
healthcare,0.0,20200510,ABW
vaccines,0.0,20200510,ABW
healthcare,0.0,20200511,ABW
vaccines,0.0,20200511,ABW
healthcare,0.0,20200512,ABW
vaccines,0.0,20200512,ABW
healthcare,0.0,20200513,ABW
vaccines,0.0,20200513,ABW
healthcare,0.0,20200514,ABW
vaccines,0.0,20200514,ABW
healthcare,0.0,20200515,ABW
vaccines,0.0,20200515,ABW
healthcare,0.0,20200516,ABW
vaccines,0.0,20200516,ABW
healthcare,0.0,20200517,ABW
vaccines,0.0,20200517,ABW
healthcare,0.0,20200518,ABW
vaccines,0.0,20200518,ABW
healthcare,0.0,20200519,ABW
vaccines,0.0,20200519,ABW
healthcare,0.0,20200520,ABW
vaccines,0.0,20200520,ABW
healthcare,0.0,20200521,ABW
vaccines,0.0,20200521,ABW
healthcare,0.0,20200522,ABW
vaccines,0.0,20200522,ABW
healthcare,0.0,20200523,ABW
vaccines,0.0,20200523,ABW
healthcare,0.0,20200524,ABW
vaccines,0.0,20200524,ABW
healthcare,0.0,20200525,ABW
vaccines,0.0,20200525,ABW
healthcare,0.0,20200526,ABW
vaccines,0.0,20200526,ABW
healthcare,0.0,20200527,ABW
vaccines,0.0,20200527,ABW
healthcare,0.0,20200528,ABW
vaccines,0.0,20200528,ABW
healthcare,0.0,20200529,ABW
vaccines,0.0,20200529,ABW
healthcare,0.0,20200530,ABW
vaccines,0.0,20200530,ABW
healthcare,0.0,20200531,ABW
vaccines,0.0,20200531,ABW
healthcare,0.0,20200601,ABW
vaccines,0.0,20200601,ABW
healthcare,0.0,20200602,ABW
vaccines,0.0,20200602,ABW
healthcare,0.0,20200603,ABW
vaccines,0.0,20200603,ABW
healthcare,0.0,20200604,ABW
vaccines,0.0,20200604,ABW
healthcare,0.0,20200605,ABW
vaccines,0.0,20200605,ABW
healthcare,0.0,20200606,ABW
vaccines,0.0,20200606,ABW
healthcare,0.0,20200607,ABW
vaccines,0.0,20200607,ABW
healthcare,0.0,20200608,ABW
vaccines,0.0,20200608,ABW
healthcare,0.0,20200609,ABW
vaccines,0.0,20200609,ABW
healthcare,0.0,20200610,ABW
vaccines,0.0,20200610,ABW
healthcare,0.0,20200611,ABW
vaccines,0.0,20200611,ABW
healthcare,0.0,20200612,ABW
vaccines,0.0,20200612,ABW
healthcare,0.0,20200613,ABW
vaccines,0.0,20200613,ABW
healthcare,0.0,20200614,ABW
vaccines,0.0,20200614,ABW
healthcare,0.0,20200615,ABW
vaccines,0.0,20200615,ABW
healthcare,0.0,20200616,ABW
vaccines,0.0,20200616,ABW
healthcare,0.0,20200617,ABW
vaccines,0.0,20200617,ABW
healthcare,0.0,20200618,ABW
vaccines,0.0,20200618,ABW
healthcare,0.0,20200619,ABW
vaccines,0.0,20200619,ABW
healthcare,0.0,20200620,ABW
vaccines,0.0,20200620,ABW
healthcare,0.0,20200621,ABW
vaccines,0.0,20200621,ABW
healthcare,0.0,20200622,ABW
vaccines,0.0,20200622,ABW
healthcare,0.0,20200623,ABW
vaccines,0.0,20200623,ABW
healthcare,0.0,20200624,ABW
vaccines,0.0,20200624,ABW
healthcare,0.0,20200101,AFG
vaccines,0.0,20200101,AFG
healthcare,0.0,20200102,AFG
vaccines,0.0,20200102,AFG
healthcare,0.0,20200103,AFG
vaccines,0.0,20200103,AFG
healthcare,0.0,20200104,AFG
vaccines,0.0,20200104,AFG
healthcare,0.0,20200105,AFG
vaccines,0.0,20200105,AFG
healthcare,0.0,20200106,AFG
vaccines,0.0,20200106,AFG
healthcare,0.0,20200107,AFG
vaccines,0.0,20200107,AFG
healthcare,0.0,20200108,AFG
vaccines,0.0,20200108,AFG
healthcare,0.0,20200109,AFG
vaccines,0.0,20200109,AFG
healthcare,0.0,20200110,AFG
vaccines,0.0,20200110,AFG
healthcare,0.0,20200111,AFG
vaccines,0.0,20200111,AFG
healthcare,0.0,20200112,AFG
vaccines,0.0,20200112,AFG
healthcare,0.0,20200113,AFG
vaccines,0.0,20200113,AFG
healthcare,0.0,20200114,AFG
vaccines,0.0,20200114,AFG
healthcare,0.0,20200115,AFG
vaccines,0.0,20200115,AFG
healthcare,0.0,20200116,AFG
vaccines,0.0,20200116,AFG
healthcare,0.0,20200117,AFG
vaccines,0.0,20200117,AFG
healthcare,0.0,20200118,AFG
vaccines,0.0,20200118,AFG
healthcare,0.0,20200119,AFG
vaccines,0.0,20200119,AFG
healthcare,0.0,20200120,AFG
vaccines,0.0,20200120,AFG
healthcare,0.0,20200121,AFG
vaccines,0.0,20200121,AFG
healthcare,0.0,20200122,AFG
vaccines,0.0,20200122,AFG
healthcare,0.0,20200123,AFG
vaccines,0.0,20200123,AFG
healthcare,0.0,20200124,AFG
vaccines,0.0,20200124,AFG
healthcare,0.0,20200125,AFG
vaccines,0.0,20200125,AFG
healthcare,0.0,20200126,AFG
vaccines,0.0,20200126,AFG
healthcare,0.0,20200127,AFG
vaccines,0.0,20200127,AFG
healthcare,0.0,20200128,AFG
vaccines,0.0,20200128,AFG
healthcare,0.0,20200129,AFG
vaccines,0.0,20200129,AFG
healthcare,0.0,20200130,AFG
vaccines,0.0,20200130,AFG
healthcare,0.0,20200131,AFG
vaccines,0.0,20200131,AFG
healthcare,0.0,20200201,AFG
vaccines,0.0,20200201,AFG
healthcare,0.0,20200202,AFG
vaccines,0.0,20200202,AFG
healthcare,0.0,20200203,AFG
vaccines,0.0,20200203,AFG
healthcare,0.0,20200204,AFG
vaccines,0.0,20200204,AFG
healthcare,0.0,20200205,AFG
vaccines,0.0,20200205,AFG
healthcare,0.0,20200206,AFG
vaccines,0.0,20200206,AFG
healthcare,0.0,20200207,AFG
vaccines,0.0,20200207,AFG
healthcare,0.0,20200208,AFG
vaccines,0.0,20200208,AFG
healthcare,0.0,20200209,AFG
vaccines,0.0,20200209,AFG
healthcare,0.0,20200210,AFG
vaccines,0.0,20200210,AFG
healthcare,0.0,20200211,AFG
vaccines,0.0,20200211,AFG
healthcare,0.0,20200212,AFG
vaccines,0.0,20200212,AFG
healthcare,0.0,20200213,AFG
vaccines,0.0,20200213,AFG
healthcare,0.0,20200214,AFG
vaccines,0.0,20200214,AFG
healthcare,0.0,20200215,AFG
vaccines,0.0,20200215,AFG
healthcare,0.0,20200216,AFG
vaccines,0.0,20200216,AFG
healthcare,0.0,20200217,AFG
vaccines,0.0,20200217,AFG
healthcare,0.0,20200218,AFG
vaccines,0.0,20200218,AFG
healthcare,0.0,20200219,AFG
vaccines,0.0,20200219,AFG
healthcare,0.0,20200220,AFG
vaccines,0.0,20200220,AFG
healthcare,0.0,20200221,AFG
vaccines,0.0,20200221,AFG
healthcare,0.0,20200222,AFG
vaccines,0.0,20200222,AFG
healthcare,0.0,20200223,AFG
vaccines,0.0,20200223,AFG
healthcare,0.0,20200224,AFG
vaccines,0.0,20200224,AFG
healthcare,0.0,20200225,AFG
vaccines,0.0,20200225,AFG
healthcare,0.0,20200226,AFG
vaccines,0.0,20200226,AFG
healthcare,0.0,20200227,AFG
vaccines,0.0,20200227,AFG
healthcare,0.0,20200228,AFG
vaccines,0.0,20200228,AFG
healthcare,0.0,20200229,AFG
vaccines,0.0,20200229,AFG
healthcare,0.0,20200301,AFG
vaccines,0.0,20200301,AFG
healthcare,0.0,20200302,AFG
vaccines,0.0,20200302,AFG
healthcare,0.0,20200303,AFG
vaccines,0.0,20200303,AFG
healthcare,0.0,20200304,AFG
vaccines,0.0,20200304,AFG
healthcare,0.0,20200305,AFG
vaccines,0.0,20200305,AFG
healthcare,0.0,20200306,AFG
vaccines,0.0,20200306,AFG
healthcare,0.0,20200307,AFG
vaccines,0.0,20200307,AFG
healthcare,0.0,20200308,AFG
vaccines,0.0,20200308,AFG
healthcare,0.0,20200309,AFG
vaccines,0.0,20200309,AFG
healthcare,0.0,20200310,AFG
vaccines,0.0,20200310,AFG
healthcare,0.0,20200311,AFG
vaccines,0.0,20200311,AFG
healthcare,1.5E7,20200312,AFG
vaccines,0.0,20200312,AFG
healthcare,0.0,20200313,AFG
vaccines,0.0,20200313,AFG
healthcare,2.5E7,20200314,AFG
vaccines,0.0,20200314,AFG
healthcare,0.0,20200315,AFG
vaccines,0.0,20200315,AFG
healthcare,0.0,20200316,AFG
vaccines,0.0,20200316,AFG
healthcare,0.0,20200317,AFG
vaccines,0.0,20200317,AFG
healthcare,0.0,20200318,AFG
vaccines,0.0,20200318,AFG
healthcare,0.0,20200319,AFG
vaccines,0.0,20200319,AFG
healthcare,0.0,20200320,AFG
vaccines,0.0,20200320,AFG
healthcare,0.0,20200321,AFG
vaccines,0.0,20200321,AFG
healthcare,0.0,20200322,AFG
vaccines,0.0,20200322,AFG
healthcare,0.0,20200323,AFG
vaccines,0.0,20200323,AFG
healthcare,0.0,20200324,AFG
vaccines,0.0,20200324,AFG
healthcare,0.0,20200325,AFG
vaccines,0.0,20200325,AFG
healthcare,0.0,20200326,AFG
vaccines,0.0,20200326,AFG
healthcare,0.0,20200327,AFG
vaccines,0.0,20200327,AFG
healthcare,0.0,20200328,AFG
vaccines,0.0,20200328,AFG
healthcare,0.0,20200329,AFG
vaccines,0.0,20200329,AFG
healthcare,0.0,20200330,AFG
vaccines,0.0,20200330,AFG
healthcare,0.0,20200331,AFG
vaccines,0.0,20200331,AFG
healthcare,0.0,20200401,AFG
vaccines,0.0,20200401,AFG
healthcare,0.0,20200402,AFG
vaccines,0.0,20200402,AFG
healthcare,0.0,20200403,AFG
vaccines,0.0,20200403,AFG
healthcare,0.0,20200404,AFG
vaccines,0.0,20200404,AFG
healthcare,0.0,20200405,AFG
vaccines,0.0,20200405,AFG
healthcare,0.0,20200406,AFG
vaccines,0.0,20200406,AFG
healthcare,0.0,20200407,AFG
vaccines,0.0,20200407,AFG
healthcare,0.0,20200408,AFG
vaccines,0.0,20200408,AFG
healthcare,0.0,20200409,AFG
vaccines,0.0,20200409,AFG
healthcare,0.0,20200410,AFG
vaccines,0.0,20200410,AFG
healthcare,5.457775E7,20200411,AFG
vaccines,0.0,20200411,AFG
healthcare,1.404E8,20200412,AFG
vaccines,0.0,20200412,AFG
healthcare,0.0,20200413,AFG
vaccines,0.0,20200413,AFG
healthcare,0.0,20200414,AFG
vaccines,0.0,20200414,AFG
healthcare,0.0,20200415,AFG
vaccines,0.0,20200415,AFG
healthcare,0.0,20200416,AFG
vaccines,0.0,20200416,AFG
healthcare,0.0,20200417,AFG
vaccines,0.0,20200417,AFG
healthcare,0.0,20200418,AFG
vaccines,0.0,20200418,AFG
healthcare,0.0,20200419,AFG
vaccines,0.0,20200419,AFG
healthcare,0.0,20200420,AFG
vaccines,0.0,20200420,AFG
healthcare,0.0,20200421,AFG
vaccines,0.0,20200421,AFG
healthcare,0.0,20200422,AFG
vaccines,0.0,20200422,AFG
healthcare,0.0,20200423,AFG
vaccines,0.0,20200423,AFG
healthcare,0.0,20200424,AFG
vaccines,0.0,20200424,AFG
healthcare,0.0,20200425,AFG
vaccines,0.0,20200425,AFG
healthcare,0.0,20200426,AFG
vaccines,0.0,20200426,AFG
healthcare,0.0,20200427,AFG
vaccines,0.0,20200427,AFG
healthcare,0.0,20200428,AFG
vaccines,0.0,20200428,AFG
healthcare,0.0,20200429,AFG
vaccines,0.0,20200429,AFG
healthcare,0.0,20200430,AFG
vaccines,0.0,20200430,AFG
healthcare,0.0,20200501,AFG
vaccines,0.0,20200501,AFG
healthcare,0.0,20200502,AFG
vaccines,0.0,20200502,AFG
healthcare,0.0,20200503,AFG
vaccines,0.0,20200503,AFG
healthcare,0.0,20200504,AFG
vaccines,0.0,20200504,AFG
healthcare,0.0,20200505,AFG
vaccines,0.0,20200505,AFG
healthcare,0.0,20200506,AFG
vaccines,0.0,20200506,AFG
healthcare,0.0,20200507,AFG
vaccines,0.0,20200507,AFG
healthcare,0.0,20200508,AFG
vaccines,0.0,20200508,AFG
healthcare,0.0,20200509,AFG
vaccines,0.0,20200509,AFG
healthcare,0.0,20200510,AFG
vaccines,0.0,20200510,AFG
healthcare,0.0,20200511,AFG
vaccines,0.0,20200511,AFG
healthcare,0.0,20200512,AFG
vaccines,0.0,20200512,AFG
healthcare,0.0,20200513,AFG
vaccines,0.0,20200513,AFG
healthcare,1.4E7,20200514,AFG
vaccines,0.0,20200514,AFG
healthcare,0.0,20200515,AFG
vaccines,0.0,20200515,AFG
healthcare,0.0,20200516,AFG
vaccines,0.0,20200516,AFG
healthcare,0.0,20200517,AFG
vaccines,0.0,20200517,AFG
healthcare,0.0,20200518,AFG
vaccines,0.0,20200518,AFG
healthcare,0.0,20200519,AFG
vaccines,0.0,20200519,AFG
healthcare,0.0,20200520,AFG
vaccines,0.0,20200520,AFG
healthcare,0.0,20200521,AFG
vaccines,0.0,20200521,AFG
healthcare,0.0,20200522,AFG
vaccines,0.0,20200522,AFG
healthcare,0.0,20200523,AFG
vaccines,0.0,20200523,AFG
healthcare,0.0,20200524,AFG
vaccines,0.0,20200524,AFG
healthcare,0.0,20200525,AFG
vaccines,0.0,20200525,AFG
healthcare,0.0,20200526,AFG
vaccines,0.0,20200526,AFG
healthcare,0.0,20200527,AFG
vaccines,0.0,20200527,AFG
healthcare,0.0,20200528,AFG
vaccines,0.0,20200528,AFG
healthcare,0.0,20200529,AFG
vaccines,0.0,20200529,AFG
healthcare,0.0,20200530,AFG
vaccines,0.0,20200530,AFG
healthcare,0.0,20200531,AFG
vaccines,0.0,20200531,AFG
healthcare,0.0,20200601,AFG
vaccines,0.0,20200601,AFG
healthcare,0.0,20200602,AFG
vaccines,0.0,20200602,AFG
healthcare,0.0,20200603,AFG
vaccines,0.0,20200603,AFG
healthcare,0.0,20200604,AFG
vaccines,0.0,20200604,AFG
healthcare,0.0,20200605,AFG
vaccines,0.0,20200605,AFG
healthcare,0.0,20200606,AFG
vaccines,0.0,20200606,AFG
healthcare,0.0,20200607,AFG
vaccines,0.0,20200607,AFG
healthcare,0.0,20200608,AFG
vaccines,0.0,20200608,AFG
healthcare,0.0,20200609,AFG
vaccines,0.0,20200609,AFG
healthcare,0.0,20200610,AFG
vaccines,0.0,20200610,AFG
healthcare,0.0,20200611,AFG
vaccines,0.0,20200611,AFG
healthcare,0.0,20200612,AFG
vaccines,0.0,20200612,AFG
healthcare,0.0,20200613,AFG
vaccines,0.0,20200613,AFG
healthcare,0.0,20200614,AFG
vaccines,0.0,20200614,AFG
healthcare,0.0,20200615,AFG
vaccines,0.0,20200615,AFG
healthcare,0.0,20200616,AFG
vaccines,0.0,20200616,AFG
healthcare,0.0,20200617,AFG
vaccines,0.0,20200617,AFG
healthcare,0.0,20200618,AFG
vaccines,0.0,20200618,AFG
healthcare,0.0,20200619,AFG
vaccines,0.0,20200619,AFG
healthcare,0.0,20200620,AFG
vaccines,0.0,20200620,AFG
healthcare,0.0,20200621,AFG
vaccines,0.0,20200621,AFG
healthcare,0.0,20200622,AFG
vaccines,0.0,20200622,AFG
healthcare,0.0,20200623,AFG
vaccines,0.0,20200623,AFG
healthcare,0.0,20200101,AGO
vaccines,0.0,20200101,AGO
healthcare,0.0,20200102,AGO
vaccines,0.0,20200102,AGO
healthcare,0.0,20200103,AGO
vaccines,0.0,20200103,AGO
healthcare,0.0,20200104,AGO
vaccines,0.0,20200104,AGO
healthcare,0.0,20200105,AGO
vaccines,0.0,20200105,AGO
healthcare,0.0,20200106,AGO
vaccines,0.0,20200106,AGO
healthcare,0.0,20200107,AGO
vaccines,0.0,20200107,AGO
healthcare,0.0,20200108,AGO
vaccines,0.0,20200108,AGO
healthcare,0.0,20200109,AGO
vaccines,0.0,20200109,AGO
healthcare,0.0,20200110,AGO
vaccines,0.0,20200110,AGO
healthcare,0.0,20200111,AGO
vaccines,0.0,20200111,AGO
healthcare,0.0,20200112,AGO
vaccines,0.0,20200112,AGO
healthcare,0.0,20200113,AGO
vaccines,0.0,20200113,AGO
healthcare,0.0,20200114,AGO
vaccines,0.0,20200114,AGO
healthcare,0.0,20200115,AGO
vaccines,0.0,20200115,AGO
healthcare,0.0,20200116,AGO
vaccines,0.0,20200116,AGO
healthcare,0.0,20200117,AGO
vaccines,0.0,20200117,AGO
healthcare,0.0,20200118,AGO
vaccines,0.0,20200118,AGO
healthcare,0.0,20200119,AGO
vaccines,0.0,20200119,AGO
healthcare,0.0,20200120,AGO
vaccines,0.0,20200120,AGO
healthcare,0.0,20200121,AGO
vaccines,0.0,20200121,AGO
healthcare,0.0,20200122,AGO
vaccines,0.0,20200122,AGO
healthcare,0.0,20200123,AGO
vaccines,0.0,20200123,AGO
healthcare,0.0,20200124,AGO
vaccines,0.0,20200124,AGO
healthcare,0.0,20200125,AGO
vaccines,0.0,20200125,AGO
healthcare,0.0,20200126,AGO
vaccines,0.0,20200126,AGO
healthcare,0.0,20200127,AGO
vaccines,0.0,20200127,AGO
healthcare,0.0,20200128,AGO
vaccines,0.0,20200128,AGO
healthcare,0.0,20200129,AGO
vaccines,0.0,20200129,AGO
healthcare,0.0,20200130,AGO
vaccines,0.0,20200130,AGO
healthcare,0.0,20200131,AGO
vaccines,0.0,20200131,AGO
healthcare,0.0,20200201,AGO
vaccines,0.0,20200201,AGO
healthcare,0.0,20200202,AGO
vaccines,0.0,20200202,AGO
healthcare,0.0,20200203,AGO
vaccines,0.0,20200203,AGO
healthcare,0.0,20200204,AGO
vaccines,0.0,20200204,AGO
healthcare,0.0,20200205,AGO
vaccines,0.0,20200205,AGO
healthcare,0.0,20200206,AGO
vaccines,0.0,20200206,AGO
healthcare,0.0,20200207,AGO
vaccines,0.0,20200207,AGO
healthcare,0.0,20200208,AGO
vaccines,0.0,20200208,AGO
healthcare,0.0,20200209,AGO
vaccines,0.0,20200209,AGO
healthcare,0.0,20200210,AGO
vaccines,0.0,20200210,AGO
healthcare,0.0,20200211,AGO
vaccines,0.0,20200211,AGO
healthcare,0.0,20200212,AGO
vaccines,0.0,20200212,AGO
healthcare,0.0,20200213,AGO
vaccines,0.0,20200213,AGO
healthcare,0.0,20200214,AGO
vaccines,0.0,20200214,AGO
healthcare,0.0,20200215,AGO
vaccines,0.0,20200215,AGO
healthcare,0.0,20200216,AGO
vaccines,0.0,20200216,AGO
healthcare,0.0,20200217,AGO
vaccines,0.0,20200217,AGO
healthcare,0.0,20200218,AGO
vaccines,0.0,20200218,AGO
healthcare,0.0,20200219,AGO
vaccines,0.0,20200219,AGO
healthcare,0.0,20200220,AGO
vaccines,0.0,20200220,AGO
healthcare,0.0,20200221,AGO
vaccines,0.0,20200221,AGO
healthcare,0.0,20200222,AGO
vaccines,0.0,20200222,AGO
healthcare,0.0,20200223,AGO
vaccines,0.0,20200223,AGO
healthcare,0.0,20200224,AGO
vaccines,0.0,20200224,AGO
healthcare,0.0,20200225,AGO
vaccines,0.0,20200225,AGO
healthcare,0.0,20200226,AGO
vaccines,0.0,20200226,AGO
healthcare,0.0,20200227,AGO
vaccines,0.0,20200227,AGO
healthcare,0.0,20200228,AGO
vaccines,0.0,20200228,AGO
healthcare,0.0,20200229,AGO
vaccines,0.0,20200229,AGO
